"Order ID","PROUDCT NAME","UPC","RETURN REASON","RETURN DATE","CURRENT STATUS","UNIT","PO#","PO Line#","RMA#","RETURN ORDER LINE#","FAULT","CURRENT_TRACKING_STATUS","DELIVERED_DATE","RECEIVED_SCAN_DATE","DISPOSITION","ITEM_CONDITION"
"200010903244857","Restored Apple Watch Series 5 44mm GPS Aluminum Space Gray Black Sport Band Smartwatch (Refurbished)","687051882993","Damaged","2023-04-09T17:07:14Z","RETURN_INVOICED","1","108808042206916","1","158323679534776071","1","WFS","initiated","NA","NA","NA","NA"
"200010728463021","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Changed Mind","2023-04-09T16:47:31Z","RETURN_INVOICED","1","108808757219605","1","154008161705178204","1","CUSTOMER","deliveredToRC","2023-04-20T11:38:00.000+0000","2023-04-21T18:25:31.714+0000","RTV","UNSELLABLE"
"200010857782050","Restored Apple iPhone 12 Pro Max, 512 GB, Pacific Blue - Fully Unlocked - GSM and CDMA compatible (Refurbished)","660457230469","Damaged","2023-04-09T13:30:49Z","RETURN_INVOICED","1","108806711083439","1","154247566522014908","1","WFS","deliveredToRC","2023-04-14T10:38:40.000+0000","2023-04-17T15:56:35.510+0000","DISPOSE","UNSELLABLE"
"200010774142946","Restored Apple Watch Series 4 GPS - 40mm - Sport Band - Aluminum Case (Refurbished)","190403914674","Changed Mind","2023-04-09T01:55:44Z","DELIVERED_AT_RC_POST_INVOICE","1","108808450369776","1","156258913780001061","1","CUSTOMER","deliveredToRC","2023-04-13T10:41:00.000+0000","2023-04-14T15:29:39.218+0000","RTV","UNSELLABLE"
"200010858632949","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Defective","2023-04-09T00:15:02Z","RETURN_CANCELLED","1","108809371752912","1","157786031702951263","1"," ","initiated","NA","NA","NA","NA"
"200010839178483","Restored Apple Watch Series 6 (GPS + Cellular, 44mm) - Aluminum Case (Refurbished)","686457951005","Changed Mind","2023-04-09T00:10:12Z","DELIVERED_AT_RC_POST_INVOICE","1","108807016862805","1","156995350484175391","1","CUSTOMER","deliveredToRC","2023-04-13T10:41:12.000+0000","2023-04-17T15:51:12.626+0000","RTV","UNSELLABLE"
"200010833710282","Sony PS5 DualSense Wireless Controller ? Grey Camouflage","711719554141","Incorrect item","2023-04-08T23:18:28Z","RETURN_CANCELLED","1","108808962308723","1","152411267692338411","1","WFS","initiated","NA","NA","NA","NA"
"200010766701446","Restored Apple Watch Series 5 44mm GPS Aluminum Space Gray Black Sport Band Smartwatch (Refurbished)","687051882993","Defective","2023-04-08T22:38:05Z","DELIVERED_AT_RC_POST_INVOICE","1","108808961983019","1","158321445854074198","1","SELLER","deliveredToRC","2023-04-13T10:41:00.000+0000","2023-04-13T23:54:15.969+0000","RTV","UNSELLABLE"
"200010865224898","Refurbished Apple iPhone 1164GB Black, Fully Unlocked B Grade Used Smartphone","689518377622","Changed Mind","2023-04-08T21:07:02Z","RETURN_CANCELLED","1","108809779216751","3","156258945070546042","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010854364516","Used Apple Watch Series 4 44mm GPS + Cellular 4G LTE - Space Gray - Black Sport Band (Used )","791109152997","Changed Mind","2023-04-08T21:04:23Z","DELIVERED_AT_RC_POST_INVOICE","1","108808348200219","1","157786945909424249","1","CUSTOMER","deliveredToRC","2023-04-13T10:41:12.000+0000","2023-04-15T03:27:24.348+0000","RTV","UNSELLABLE"
"200010840882377","Used Apple Watch Series 4 44mm GPS + Cellular 4G LTE - Space Gray - Black Sport Band (Used )","791109152997","Changed Mind","2023-04-08T21:02:39Z","DELIVERED_AT_RC_POST_INVOICE","1","108808348069796","1","150871243586212976","1","CUSTOMER","deliveredToRC","2023-04-14T10:38:00.000+0000","2023-04-17T18:51:10.159+0000","RTV","UNSELLABLE"
"200010640606775","Refurbished AppleWatch Series 6 (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band","094148434339","Defective","2023-04-08T20:58:44Z","DELIVERED_AT_RC_POST_INVOICE","1","108806696554363","1","153882402248365299","1","SELLER","deliveredToRC","2023-04-13T10:41:12.000+0000","2023-04-15T06:36:19.323+0000","RTV","UNSELLABLE"
"200010665667498","Restored Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone (Refurbished)","010709751677","Changed Mind","2023-04-08T20:52:05Z","RETURN_INVOICED","1","108801358027303","1","153317301551472764","1","CUSTOMER","deliveredToRC","2023-04-12T10:45:49.000+0000","2023-04-15T01:57:18.603+0000","RTV","UNSELLABLE"
"200010640606775","Refurbished AppleWatch Series 6 (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band","094148434339","Defective","2023-04-08T20:21:06Z","RETURN_CANCELLED","1","108806696554363","1","158323235017825381","1"," ","initiated","NA","NA","NA","NA"
"200010883648256","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Changed Mind","2023-04-08T20:18:54Z","RETURN_CANCELLED","1","108809578731090","3","153882773460829529","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010936641042","Restored Apple iPhone 11 128GB Black Fully Unlocked Smartphone (Refurbished)","689518376489","Defective","2023-04-08T19:53:15Z","RETURN_INVOICED","1","108809064127081","1","152411391626972639","1","SELLER","deliveredToRC","2023-04-12T10:45:00.000+0000","2023-04-14T07:50:23.054+0000","RTV","UNSELLABLE"
"200010849799552","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Defective","2023-04-08T19:44:07Z","RETURN_INVOICED","1","108809372154969","1","150243858687101325","1","SELLER","deliveredToRC","2023-04-14T10:38:40.000+0000","NA","NA","NA"
"200010864387186","Restored iPhone 11 128GB Black (Unlocked) (Refurbished)","686294510410","Incorrect item","2023-04-08T19:33:04Z","RETURN_CANCELLED","1","108807938207562","1","158321509642445143","1","WFS","initiated","NA","NA","NA","NA"
"200010839178483","Restored Apple Watch Series 6 (GPS + Cellular, 44mm) - Aluminum Case (Refurbished)","686457951005","Changed Mind","2023-04-08T19:14:12Z","RETURN_CANCELLED","1","108807016862805","1","156258797422734698","1"," ","initiated","NA","NA","NA","NA"
"200010715256492","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Changed Mind","2023-04-08T18:46:36Z","DELIVERED_AT_RC_POST_INVOICE","1","108808350223568","1","154247788737100306","1","CUSTOMER","deliveredToRC","2023-04-17T11:43:40.000+0000","2023-04-19T12:31:52.929+0000","RTV","UNSELLABLE"
"200010907255996","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Damaged","2023-04-08T18:44:36Z","RETURN_INVOICED","1","108809681872000","1","158323025249175821","1","WFS","deliveredToRC","2023-04-13T10:41:12.000+0000","2023-04-13T22:45:35.184+0000","DISPOSE","UNSELLABLE"
"200010670849007","Restored Apple Watch Series 5 (GPS + Cellular) - 44 mm - space gray aluminum - smart watch - 32 GB - Wi-Fi, blueteooth - 4G - 1.29 oz - demo (Refurbished)","194026670276","Defective","2023-04-08T18:40:51Z","RETURN_INVOICED","1","108802894348151","1","152663462084675785","1","SELLER","initiated","NA","NA","NA","NA"
"200010834947604","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Damaged","2023-04-08T17:42:35Z","DELIVERED_AT_RC_POST_INVOICE","1","108809474473175","1","154008919802207534","1","WFS","deliveredToRC","2023-04-12T10:45:00.000+0000","2023-04-14T07:16:46.031+0000","DISPOSE","UNSELLABLE"
"200010799408082","Xbox Series S ? Holiday Console","196388102457","Changed Mind","2023-04-08T17:07:16Z","RETURN_CANCELLED","1","108809578930874","1","153399903384900937","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010730930422","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Changed Mind","2023-04-08T16:12:22Z","RETURN_CANCELLED","1","108809681091099","1","151474195535916615","1"," ","initiated","NA","NA","NA","NA"
"200010946362164","Sony PS5 DualSense Wireless Controller - Cosmic Red","949441530694","Defective","2023-04-08T15:53:49Z","RETURN_INVOICED","1","108809785162326","1","153317773635045214","1","SELLER","deliveredToRC","2023-04-11T10:36:43.000+0000","2023-04-12T23:27:32.610+0000","RTV","SELLABLE"
"200010772066543","Refurbished Apple iPhone XR 64GB Black Fully Unlocked B Grade Used Smartphone","689518382824","Lost","2023-04-08T14:37:52Z","RETURN_INVOICED","1","108809577186622","1","152133818038334520","1","WFS","initiated","NA","NA","NA","NA"
"200010730132424","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Changed Mind","2023-04-08T13:53:38Z","RETURN_CANCELLED","1","108809988458616","1","153317949410686722","1"," ","initiated","NA","NA","NA","NA"
"200010762924055","Restored Apple iPhone XR 64GB Black Fully Unlocked Smartphone (Refurbished)","689518378322","Changed Mind","2023-04-08T12:36:15Z","RETURN_INVOICED","1","108809268025654","1","158321671370653372","1","CUSTOMER","deliveredToRC","2023-04-12T10:45:49.000+0000","2023-04-13T18:55:34.891+0000","RTV","UNSELLABLE"
"200010904601178","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Incorrect item","2023-04-08T11:24:42Z","DELIVERED_AT_RC_POST_INVOICE","1","108809271072027","1","159062428115074681","1","SELLER","deliveredToRC","2023-04-12T10:45:00.000+0000","2023-04-13T13:25:47.488+0000","RTV","UNSELLABLE"
"200010828714713","Restored Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone (Refurbished)","010709751677","Damaged","2023-04-08T09:25:37Z","RETURN_CANCELLED","1","108809679612225","1","150944743824959313","1","WFS","initiated","NA","NA","NA","NA"
"200010865221893","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Incorrect item","2023-04-08T03:29:33Z","RETURN_INVOICED","1","108809474882819","1","155736264687839598","1","SELLER","deliveredToRC","2023-04-12T10:45:00.000+0000","2023-04-14T05:12:16.160+0000","RTV","UNSELLABLE"
"200010687269015","Restored Apple Watch Series 4 GPS + LTE - 40mm - Sport Band - Aluminum Case (Refurbished)","190403914667","Incorrect item","2023-04-08T03:25:58Z","DELIVERED_AT_RC_POST_INVOICE","1","108805775660327","2","157786544357779712","1","SELLER","deliveredToRC","2023-04-13T10:41:12.000+0000","2023-04-15T02:06:10.989+0000","RTV","UNSELLABLE"
"200010834947604","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Damaged","2023-04-08T02:47:44Z","RETURN_CANCELLED","1","108809474473175","1","150944682446946907","1"," ","initiated","NA","NA","NA","NA"
"200010939019667","Restored Apple iPhone 12 Pro Max, 512 GB, Pacific Blue Fully Unlocked GSM and CDMA compatible (Refurbished)","660457230469","Damaged","2023-04-08T02:45:10Z","RETURN_INVOICED","1","108809577205909","1","156867022086704221","1","WFS","deliveredToRC","2023-04-13T10:41:12.000+0000","2023-04-13T23:25:56.647+0000","DISPOSE","UNSELLABLE"
"200010860398642","Refurbished Apple iPhone 1164GB Black, Fully Unlocked B Grade Used Smartphone","689518377622","Lost","2023-04-08T02:39:24Z","RETURN_INVOICED","1","108809374310759","1","150243419390417620","1","WFS","initiated","NA","NA","NA","NA"
"200010941724731","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Defective","2023-04-08T02:25:46Z","RETURN_INVOICED","1","108808656832402","2","159062360569711948","1","SELLER","deliveredToRC","2023-04-12T10:45:49.000+0000","2023-04-13T16:47:01.024+0000","RTV","UNSELLABLE"
"200010915140512","Restored Apple iPhone 12 128GB Smartphone Fully Unlocked - Black (Refurbished)","689518400290","Defective","2023-04-08T02:13:24Z","RETURN_INVOICED","1","108809578576725","1","158444323376485212","1","SELLER","deliveredToRC","2023-04-17T11:43:40.000+0000","2023-04-19T12:35:40.593+0000","RTV","UNSELLABLE"
"200010905300658","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Damaged","2023-04-08T01:39:16Z","RETURN_INVOICED","1","108809372474885","3","150243930138344461","1","WFS","deliveredToRC","2023-04-17T11:43:40.000+0000","2023-04-19T12:16:20.584+0000","DISPOSE","SELLABLE"
"200010793191514","Restored Apple Watch Series 4 44mm - GPS - Space Gray - Black Sport Band (Refurbished)","753359745763","Incorrect item","2023-04-08T01:24:38Z","RETURN_CANCELLED","1","108809371979540","1","152921100420092907","1"," ","initiated","NA","NA","NA","NA"
"200010813523015","Restored Apple Watch 38mm Series 3 GPS + Cellular with Sport Band MQJN2LL/A (Refurbished)","010709759116","Changed Mind","2023-04-08T01:16:54Z","RETURN_CANCELLED","1","108805057323527","1","156995083450157484","1"," ","initiated","NA","NA","NA","NA"
"200010813523015","Restored Apple Watch 38mm Series 3 GPS + Cellular with Sport Band MQJN2LL/A (Refurbished)","010709759116","Changed Mind","2023-04-08T01:13:27Z","RETURN_CANCELLED","1","108805057323527","1","159062022541345329","1"," ","initiated","NA","NA","NA","NA"
"200010833078587","Restored Apple iPhone 11 128GB Purple Fully Unlocked Smartphone (Refurbished)","689518376502","Damaged","2023-04-08T00:54:49Z","RETURN_INVOICED","1","108809681591475","1","152133563753290486","1","WFS","deliveredToRC","2023-04-19T12:35:00.000+0000","2023-04-21T13:19:17.342+0000","DISPOSE","UNSELLABLE"
"200010801043549","Restored Apple iPhone 11 64GB Fully Unlocked (Verizon + Sprint + GSM Unlocked) - Black (Refurbished)","689518376991","Defective","2023-04-07T23:53:59Z","RETURN_INVOICED","1","108809269449375","1","154008105062666936","1","SELLER","deliveredToRC","2023-04-13T10:41:00.000+0000","2023-04-15T23:15:56.032+0000","RTV","UNSELLABLE"
"200011001380607","Restored Apple Watch Series 4 40mm GPS + Cellular 4G LTE - Space Gray - Black Sport Band (Refurbished)","791109153093","Changed Mind","2023-04-07T23:46:09Z","DELIVERED_AT_RC_POST_INVOICE","1","108809370793833","1","156258637390035942","1","CUSTOMER","deliveredToRC","2023-04-14T10:38:40.000+0000","2023-04-17T15:56:22.829+0000","RTV","UNSELLABLE"
"200011018571495","Restored Apple Watch Gen 6 Series 6 44mm Space Gray Aluminum - Black Sport Band M00H3LL/A (Refurbished)","194026991838","Defective","2023-04-07T21:48:19Z","RETURN_CANCELLED","1","108809579411869","1","151474920243355470","1"," ","initiated","NA","NA","NA","NA"
"200010869951641","Restored Apple Watch Series 5 (GPS, 40mm) - Space Gray Aluminum Case with Black Sport Band (Refurbished)","194026648435","Changed Mind","2023-04-07T21:44:00Z","DELIVERED_AT_RC_POST_INVOICE","1","108809271209886","1","157786710812355714","1","CUSTOMER","deliveredToRC","2023-04-18T12:03:00.000+0000","2023-04-19T17:51:44.559+0000","RTV","UNSELLABLE"
"200010891860854","Refurbished Apple iPhone 11 64GB Black Fully Unlocked Very Good Condition","305398740850","Defective","2023-04-07T19:58:59Z","RETURN_INVOICED","1","108808757276939","1","158321441514514788","1","SELLER","deliveredToRC","2023-04-11T10:36:00.000+0000","2023-04-12T19:13:14.496+0000","RTV","UNSELLABLE"
"200010921491780","Refurbished Apple iPhone XR 64GB Black Fully Unlocked B Grade Used Smartphone","689518382824","Changed Mind","2023-04-07T19:15:56Z","RETURN_INVOICED","1","108808348262648","1","155736164143310748","1","CUSTOMER","deliveredToRC","2023-04-17T11:43:40.000+0000","2023-04-19T13:31:58.072+0000","RTV","UNSELLABLE"
"200010859227426","Restored Apple Watch Series 5 44mm GPS Aluminum Space Gray Black Sport Band Smartwatch (Refurbished)","687051882993","Changed Mind","2023-04-07T17:45:07Z","RETURN_CANCELLED","1","108809372989548","1","158444041923031589","1"," ","initiated","NA","NA","NA","NA"
"200010843063858","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Changed Mind","2023-04-07T17:00:03Z","RETURN_CANCELLED","1","108809680798403","1","157786947336836891","1"," ","initiated","NA","NA","NA","NA"
"200010877301415","Restored Apple Watch Series 5 44mm GPS Aluminum Space Gray Black Sport Band Smartwatch (Refurbished)","687051882993","Damaged","2023-04-07T16:27:04Z","RETURN_CANCELLED","1","108809269396419","1","157786143566402065","1"," ","initiated","NA","NA","NA","NA"
"200010728462067","Refurbished Apple iPhone XR 64GB Black Fully Unlocked B Grade Used Smartphone","689518382824","Lost","2023-04-07T14:44:08Z","RETURN_INVOICED","1","108808145565609","1","154008381031801460","1","WFS","initiated","NA","NA","NA","NA"
"200010964483650","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Lost","2023-04-07T14:23:29Z","RETURN_INVOICED","1","108809372620549","1","158321508388213614","1","WFS","initiated","NA","NA","NA","NA"
"200010899040685","Sony PS5 DualSense Wireless Controller - Cosmic Red","949441530694","Lost","2023-04-07T13:23:20Z","RETURN_INVOICED","1","108809475607729","1","155736866881134299","1","WFS","initiated","NA","NA","NA","NA"
"200010904601178","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Incorrect item","2023-04-07T13:03:25Z","RETURN_CANCELLED","1","108809271072027","1","151250091869856671","1"," ","initiated","NA","NA","NA","NA"
"200010777004424","Restored Apple iPhone 12 128GB Smartphone Fully Unlocked - Blue (Refurbished)","689518400306","Damaged","2023-04-07T09:51:28Z","RETURN_INVOICED","1","108809064454771","1","150871821250978760","1","WFS","deliveredToRC","2023-04-11T10:36:00.000+0000","2023-04-11T19:52:21.838+0000","DISPOSE","UNSELLABLE"
"200010844176065","Restored Apple iPhone 11 128GB Black Fully Unlocked Smartphone (Refurbished)","689518376489","Defective","2023-04-07T06:44:49Z","RETURN_CANCELLED","1","108809166950653","1","155736584387789942","1"," ","initiated","NA","NA","NA","NA"
"200010872458476","Sony PS5 DualSense Wireless Controller - Starlight Blue","711719546597","Undelivered","2023-04-07T06:06:55Z","RETURN_INVOICED","1","108808657064489","1","150968848243786638","1","WFS","initiated","NA","NA","NA","NA"
"200010774246710","Apple iPhone 12 Mini 64GB Blue (Unlocked) Used Grade B","686457009942","Incorrect item","2023-04-07T02:45:02Z","RETURN_CANCELLED","1","108809576159749","3","155736256604045788","1","WFS","initiated","NA","NA","NA","NA"
"200010858440128","Restored Apple Watch Gen 4 Series 4 44mm Space Gray Aluminum - Black Sport Band 3E068LL/A (Refurbished)","194026329884","Defective","2023-04-07T00:16:12Z","DELIVERED_AT_RC_POST_INVOICE","1","108809270278153","1","156867480634586255","1","SELLER","deliveredToRC","2023-04-14T10:38:40.000+0000","NA","NA","NA"
"200010896391257","Restored Apple Watch Series 6 (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band (Refurbished)","094148434339","Defective","2023-04-06T21:58:20Z","DELIVERED_AT_RC_POST_INVOICE","1","108809269457005","1","151250170960261280","1","SELLER","deliveredToRC","2023-04-11T10:36:43.000+0000","2023-04-13T13:29:16.615+0000","RTV","UNSELLABLE"
"200010843063772","Sony PS5 DualSense Wireless Controller - Cosmic Red","949441530694","Defective","2023-04-06T21:46:18Z","RETURN_CANCELLED","1","108809680716568","1","158321292766408317","1"," ","initiated","NA","NA","NA","NA"
"200010802683749","Restored Apple Watch Series 4 GPS - 44mm - Sport Band - Aluminum Case (Refurbished)","190403893405","Changed Mind","2023-04-06T21:39:45Z","RETURN_INVOICED","1","108809577506171","1","152921291519854733","1","CUSTOMER","deliveredToRC","2023-05-03T11:19:00.000+0000","2023-05-04T19:59:39.415+0000","RTV","UNSELLABLE"
"200010686379360","Samsung Galaxy Watch4 Classic Stainless LTE 46mm Silver","887276554365","Late","2023-04-06T19:50:03Z","RETURN_CANCELLED","1","108809167424454","1","152663549449171830","1"," ","initiated","NA","NA","NA","NA"
"200010901905564","Refurbished Apple iPhone XR 64GB Black Fully Unlocked B Grade Used Smartphone","689518382824","Changed Mind","2023-04-06T19:36:51Z","RETURN_INVOICED","1","108809167370689","1","158929633196019206","1","CUSTOMER","deliveredToRC","2023-04-13T10:41:00.000+0000","2023-04-16T01:54:59.893+0000","RTV","SELLABLE"
"200010897084005","Restored Apple Watch Series 4 (GPS + Cellular) 40mm Smartwatch (Refurbished)","010709759291","Defective","2023-04-06T19:18:18Z","RETURN_INVOICED","1","108809473659304","2","150243467818096760","2","SELLER","deliveredToRC","NA","NA","NA","NA"
"200010897084005","Restored Apple Watch Series 4 (GPS + Cellular) 40mm Smartwatch (Refurbished)","010709759314","Defective","2023-04-06T19:18:18Z","RETURN_INVOICED","1","108809473658871","1","150243467818096760","1","SELLER","deliveredToRC","2023-04-17T11:43:40.000+0000","2023-04-18T18:04:43.264+0000","RTV","SELLABLE"
"200010746692067","Restored Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone (Refurbished)","010709751677","Lost","2023-04-06T18:36:53Z","RETURN_INVOICED","1","108808655069647","1","153882938783620733","1","WFS","initiated","NA","NA","NA","NA"
"200010728462067","Refurbished Apple iPhone XR 64GB Black Fully Unlocked B Grade Used Smartphone","689518382824","Changed Mind","2023-04-06T18:35:51Z","RETURN_CANCELLED","1","108808145565609","1","158321689838988484","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010987950803","Restored Apple iPhone 12 Pro 128GB Fully Unlocked Pacific Blue (Refurbished)","789277107482","Late","2023-04-06T18:04:33Z","RETURN_CANCELLED","1","108807836084838","1","158323283099067771","1","WFS","initiated","NA","NA","NA","NA"
"200010880220437","Restored Apple iPhone XR 64GB Factory Unlocked Smartphone 4G LTE iOS Smartphone (Refurbished)","686457977302","Defective","2023-04-06T17:56:57Z","RETURN_INVOICED","1","108809476454262","1","153399891961707902","1","SELLER","deliveredToRC","2023-04-11T10:36:00.000+0000","2023-04-12T14:57:16.060+0000","RTV","UNSELLABLE"
"200010837020794","Sony PS5 DualSense Wireless Controller - Nova Pink","711719546603","Changed Mind","2023-04-06T17:46:16Z","RETURN_INVOICED","1","108808040952936","2","152411339502221455","1","CUSTOMER","deliveredToRC","2023-04-11T21:00:00.000+0000","2023-04-12T23:37:01.341+0000","RTV","UNSELLABLE"
"200010832832021","Restored Apple iPhone 11 Pro 256GB Midnight Green Fully Unlocked Smartphone (Refurbished)","689518378872","Changed Mind","2023-04-06T15:32:57Z","RETURN_CANCELLED","1","108806082190784","1","158323779942364679","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010968658890","Sony PS5 DualSense Wireless Controller ? Grey Camouflage","711719554141","Lost","2023-04-06T15:24:41Z","RETURN_INVOICED","1","108808759407582","1","158321755761461608","1","WFS","initiated","NA","NA","NA","NA"
"200010778207133","Restored Apple Watch Series 6 GPS, 40mm Space Gray Aluminum Case with Black Sport Band - Regular (Refurbished)","194026977368","Changed Mind","2023-04-06T14:19:36Z","DELIVERED_AT_RC_POST_INVOICE","1","108806799432610","1","156995095188204022","1","CUSTOMER","deliveredToRC","2023-04-10T10:11:40.000+0000","2023-04-13T04:16:19.980+0000","RTV","UNSELLABLE"
"200010793246606","Restored Apple iPhone 11 64GB Factory GSM Unlocked T-Mobile AT&T 4G LTE Smartphone Black (Refurbished)","782860305692","Defective","2023-04-06T13:51:21Z","RETURN_CANCELLED","1","108809168641386","1","154247246004653592","1","SELLER","initiated","NA","NA","NA","NA"
"200010799949778","Sony PS5 DualSense Wireless Controller - Cosmic Red","949441530694","Lost","2023-04-06T13:23:10Z","RETURN_INVOICED","1","108809271094632","1","153317845322508252","1","WFS","initiated","NA","NA","NA","NA"
"200010774962294","Fitbit Charge 5 Fitness Tracker - Black/Graphite Stainless Steel","810038855868","Damaged","2023-04-06T13:05:27Z","RETURN_CANCELLED","1","108808554367511","1","156995604418328253","1"," ","initiated","NA","NA","NA","NA"
"200010866746308","Sony PS5 DualSense Wireless Controller - Cosmic Red","949441530694","Incorrect item","2023-04-06T11:52:37Z","DELIVERED_AT_RC_POST_INVOICE","1","108809270990624","7","151751229117409577","1","SELLER","deliveredToRC","2023-04-11T10:36:00.000+0000","2023-04-12T12:22:22.333+0000","RTV","UNSELLABLE"
"200010685767874","Restored Apple iPad 5th Gen 32GB Wi-Fi, 9.7in - Space Gray (Refurbished)","721450875351","Changed Mind","2023-04-06T11:31:32Z","DELIVERED_AT_RC_POST_INVOICE","1","108801152764557","1","151250527447200865","1","CUSTOMER","deliveredToRC","2023-04-12T10:45:00.000+0000","2023-04-13T13:52:29.534+0000","RTV","UNSELLABLE"
"200010762924055","Restored Apple iPhone XR 64GB Black Fully Unlocked Smartphone (Refurbished)","689518378322","Changed Mind","2023-04-06T09:20:30Z","RETURN_CANCELLED","1","108809268025654","1","153343101489681245","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010769778671","Restored Apple iPhone XR 64GB Black Fully Unlocked Smartphone (Refurbished)","689518378322","Changed Mind","2023-04-06T09:07:42Z","RETURN_CANCELLED","1","108809270960810","1","153343611892022839","1","CUSTOMER","initiated","NA","NA","NA","NA"
"200010847915554","Restored Apple iPhone 11 128GB Purple Fully Unlocked Smartphone (Refurbished)","689518376502","Damaged","2023-04-06T09:00:46Z","RETURN_CANCELLED","1","108808041946706","1","153309563076954758","1"," ","initiated","NA","NA","NA","NA"
"200010848409710","Restored Apple iPhone 11 64GB Factory Unlocked 4G LTE Smartphone (Refurbished)","686457969352","Lost","2023-04-06T05:36:57Z","RETURN_INVOICED","1","108809269353388","1","156827939117859516","1","WFS","initiated","NA","NA","NA","NA"
"200010907968069","Sony PS5 DualSense Wireless Controller - Cosmic Red","949441530694","Changed Mind","2023-04-06T02:41:46Z","DELIVERED_AT_RC_POST_INVOICE","1","108809269612465","4","154312172896144347","1","CUSTOMER","deliveredToRC","2023-04-11T10:36:00.000+0000","2023-04-12T14:38:40.683+0000","RTV","UNSELLABLE"
"200010876471649","Sony PS5 DualSense Wireless Controller - Cosmic Red","949441530694","Defective","2023-04-06T02:37:23Z","DELIVERED_AT_RC_POST_INVOICE","1","108808963999835","1","155670902390785644","1","SELLER","deliveredToRC","2023-04-10T10:11:00.000+0000","2023-04-11T19:01:48.564+0000","RTV","UNSELLABLE"
"200010862731162","Restored Apple Watch Series 4 44mm - GPS - Space Gray - Black Sport Band (Refurbished)","753359745763","Defective","2023-04-05T23:37:11Z","DELIVERED_AT_RC_POST_INVOICE","1","108808963882660","1","150727487467532250","1","SELLER","deliveredToRC","2023-04-11T10:36:43.000+0000","2023-04-13T14:46:24.839+0000","RTV","UNSELLABLE"
"200010849672994","Restored Apple Watch Series 6 (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band (Refurbished)","094148434339","Damaged","2023-04-05T23:18:18Z","DELIVERED_AT_RC_POST_INVOICE","1","108809474602085","1","159135497421573660","1","WFS","deliveredToRC","2023-04-11T10:36:00.000+0000","2023-04-12T17:46:30.426+0000","DISPOSE","SELLABLE"
"200010845540834","Restored iPhone 12 Mini 64GB Black (Unlocked) (Refurbished)","686457009911","Defective","2023-04-05T22:22:34Z","RETURN_INVOICED","1","108809372024601","1","156827330087043649","1","SELLER","deliveredToRC","2023-04-13T10:41:00.000+0000","2023-04-17T17:30:48.383+0000","RTV","UNSELLABLE"
"200010770922023","Restored Unlocked Apple iPhone XR 128GB Black MRY92LL/A (Refurbished)","309279402738","Damaged","2023-04-05T22:17:39Z","RETURN_INVOICED","1","108808656860017","1","155872886194456262","1","WFS","deliveredToRC","2023-04-13T10:41:12.000+0000","2023-04-14T00:41:20.244+0000","DISPOSE","UNSELLABLE"
"200010729106818","Restored Apple Watch Series 4 (GPS + Cellular) 40mm Rose Gold Aluminum Case with Pink Sand Sport Band (Refurbished)","400063229750","Defective","2023-04-05T21:46:13Z","DELIVERED_AT_RC_POST_INVOICE","1","108806696367705","1","154312615025461045","1","SELLER","deliveredToRC","2023-04-10T10:11:00.000+0000","2023-04-12T15:09:13.284+0000","RTV","UNSELLABLE"
